IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,39890,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.355+02:00,2025-08-24T14:31:54.382+02:00
6,10.215.173.1,35412,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,887,6150,10,9,2025-08-24T14:31:54.459+02:00,2025-08-24T14:31:54.610+02:00
6,10.215.173.1,39900,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.469+02:00,2025-08-24T14:31:54.498+02:00
6,10.215.173.1,35418,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,930,6418,11,11,2025-08-24T14:31:54.578+02:00,2025-08-24T14:31:54.729+02:00
6,10.215.173.1,39906,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TCP,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.589+02:00,2025-08-24T14:31:54.618+02:00
6,10.215.173.1,35430,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,894,6253,10,10,2025-08-24T14:31:54.698+02:00,2025-08-24T14:31:54.829+02:00
6,10.215.173.1,39914,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.712+02:00,2025-08-24T14:31:54.739+02:00
6,10.215.173.1,35446,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,884,6520,10,10,2025-08-24T14:31:54.807+02:00,2025-08-24T14:31:54.934+02:00
6,10.215.173.1,39930,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.818+02:00,2025-08-24T14:31:54.846+02:00
6,10.215.173.1,35448,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,891,6162,10,10,2025-08-24T14:31:54.912+02:00,2025-08-24T14:31:55.057+02:00
6,10.215.173.1,39932,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:54.925+02:00,2025-08-24T14:31:54.954+02:00
6,10.215.173.1,35458,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,933,6966,11,10,2025-08-24T14:31:55.031+02:00,2025-08-24T14:31:55.163+02:00
6,10.215.173.1,39940,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.041+02:00,2025-08-24T14:31:55.070+02:00
6,10.215.173.1,35462,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,937,6522,11,11,2025-08-24T14:31:55.142+02:00,2025-08-24T14:31:55.277+02:00
6,10.215.173.1,39954,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.155+02:00,2025-08-24T14:31:55.183+02:00
6,10.215.173.1,35468,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,885,6300,10,10,2025-08-24T14:31:55.256+02:00,2025-08-24T14:31:55.418+02:00
6,10.215.173.1,39970,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.271+02:00,2025-08-24T14:31:55.310+02:00
6,10.215.173.1,35472,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,926,6439,11,11,2025-08-24T14:31:55.399+02:00,2025-08-24T14:31:55.551+02:00
6,10.215.173.1,39978,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.409+02:00,2025-08-24T14:31:55.440+02:00
