IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,22493,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:14:52.591+02:00,2025-08-24T14:14:52.613+02:00
6,10.215.173.1,41974,34.253.26.62,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1368,7269,11,11,2025-08-24T14:14:52.642+02:00,2025-08-24T14:14:52.979+02:00
6,10.215.173.1,44454,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:14:52.940+02:00,2025-08-24T14:15:56.697+02:00
6,10.215.173.1,57272,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1361,1184,8,8,2025-08-24T14:15:12.238+02:00,2025-08-24T14:16:16.898+02:00
17,10.215.173.1,13261,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:15:58.228+02:00,2025-08-24T14:15:58.266+02:00
6,10.215.173.1,50782,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7228,10,10,2025-08-24T14:15:58.275+02:00,2025-08-24T14:15:58.631+02:00
6,10.215.173.1,35644,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:15:58.588+02:00,2025-08-24T14:17:02.348+02:00
17,10.215.173.1,49098,10.215.173.2,53,10233,Sklep Google Play,com.android.vending,DNS,Zamknij,play.googleapis.com,65,129,1,1,2025-08-24T14:16:08.242+02:00,2025-08-24T14:16:08.263+02:00
6,10.215.173.1,37316,216.239.34.223,443,10233,Sklep Google Play,com.android.vending,HTTPS,Zamknij,play.googleapis.com,3010,6489,11,11,2025-08-24T14:16:08.270+02:00,2025-08-24T14:16:08.630+02:00
17,10.215.173.1,31337,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,mtalk.google.com,62,107,1,1,2025-08-24T14:16:22.929+02:00,2025-08-24T14:16:22.956+02:00
6,10.215.173.1,53322,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1360,1184,8,8,2025-08-24T14:16:22.965+02:00,2025-08-24T14:17:27.408+02:00
17,10.215.173.1,53157,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:17:03.864+02:00,2025-08-24T14:17:03.886+02:00
6,10.215.173.1,33438,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7229,10,10,2025-08-24T14:17:03.919+02:00,2025-08-24T14:17:04.261+02:00
6,10.215.173.1,50854,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:17:04.211+02:00,2025-08-24T14:18:07.712+02:00
6,10.215.173.1,59904,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1366,1184,8,8,2025-08-24T14:17:40.454+02:00,2025-08-24T14:18:42.988+02:00
17,10.215.173.1,41955,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:18:08.991+02:00,2025-08-24T14:18:09.032+02:00
6,10.215.173.1,48940,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1369,7269,11,11,2025-08-24T14:18:09.043+02:00,2025-08-24T14:18:09.383+02:00
6,10.215.173.1,38112,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:18:09.331+02:00,2025-08-24T14:19:13.255+02:00
6,10.215.173.1,42030,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1361,1184,8,8,2025-08-24T14:18:50.026+02:00,2025-08-24T14:19:53.514+02:00
17,10.215.173.1,15424,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:19:14.608+02:00,2025-08-24T14:19:14.633+02:00
6,10.215.173.1,46798,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7229,10,10,2025-08-24T14:19:14.657+02:00,2025-08-24T14:19:15.011+02:00
6,10.215.173.1,45016,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:19:14.977+02:00,2025-08-24T14:20:18.768+02:00
6,10.215.173.1,39790,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1361,1184,8,8,2025-08-24T14:20:03.554+02:00,2025-08-24T14:21:04.327+02:00
17,10.215.173.1,31051,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:20:20.252+02:00,2025-08-24T14:20:20.268+02:00
6,10.215.173.1,59038,34.253.26.62,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1368,7268,11,11,2025-08-24T14:20:20.275+02:00,2025-08-24T14:20:20.608+02:00
6,10.215.173.1,60302,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T14:20:20.566+02:00,2025-08-24T14:21:24.501+02:00
17,10.215.173.1,30486,10.215.173.2,53,10210,WhatsApp,com.whatsapp,DNS,Zamknij,g.whatsapp.net,60,99,1,1,2025-08-24T14:20:42.836+02:00,2025-08-24T14:20:42.853+02:00
6,10.215.173.1,59334,185.60.217.54,443,10210,WhatsApp,com.whatsapp,TCP,Zamknij,g.whatsapp.net,5909,2316,31,30,2025-08-24T14:20:42.861+02:00,2025-08-24T14:21:18.488+02:00
17,10.215.173.1,21727,10.215.173.2,53,10210,WhatsApp,com.whatsapp,DNS,Zamknij,2.android.pool.ntp.org,68,132,1,1,2025-08-24T14:20:42.876+02:00,2025-08-24T14:20:42.893+02:00
17,10.215.173.1,48489,46.175.224.7,123,10210,WhatsApp,com.whatsapp,NTP,Zamknij,2.android.pool.ntp.org,76,76,1,1,2025-08-24T14:20:42.898+02:00,2025-08-24T14:20:42.924+02:00
17,10.215.173.1,8791,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,mtalk.google.com,62,107,1,1,2025-08-24T14:21:09.361+02:00,2025-08-24T14:21:09.388+02:00
6,10.215.173.1,41332,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1361,1144,8,7,2025-08-24T14:21:09.398+02:00,2025-08-24T14:21:09.585+02:00
17,10.215.173.1,2907,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T14:21:25.836+02:00,2025-08-24T14:21:25.859+02:00
6,10.215.173.1,33324,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7227,10,10,2025-08-24T14:21:25.889+02:00,2025-08-24T14:21:26.220+02:00
6,10.215.173.1,57826,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,728,4,3,2025-08-24T14:21:26.179+02:00,2025-08-24T14:21:26.312+02:00
